metro_minutes,metro_walking,total_area,living_area,kitchen_area,price,utilities_amount,utilities_included,prepayment_months,is_long_rental_term
10,1,33.0,18.0,6.0,40000.0,0.0,1,1.0,1
4,1,45.0,30.0,6.0,40000.0,0.0,1,1.0,1
4,1,40.0,19.0,8.0,40000.0,0.0,1,1.0,1
3,0,52.0,32.0,9.0,42000.0,0.0,1,1.0,1
13,1,45.0,30.0,7.0,42000.0,0.0,1,1.0,1
2,1,44.0,27.8,6.0,43000.0,0.0,1,1.0,1
12,1,51.0,40.0,6.0,45000.0,0.0,1,1.0,1
20,1,58.0,42.0,10.0,45000.0,0.0,1,,1
14,1,70.0,46.0,7.8,45000.0,0.0,1,1.0,0
5,1,52.0,33.0,10.3,45000.0,0.0,1,1.0,1
12,1,65.0,50.0,8.0,45000.0,0.0,1,1.0,1
5,1,45.0,28.0,7.0,46000.0,0.0,1,1.0,1
11,1,60.0,42.0,6.0,47000.0,0.0,1,1.0,1
8,1,45.0,28.0,7.0,50000.0,0.0,1,1.0,1
5,1,60.0,42.0,7.0,50000.0,0.0,1,1.0,1
11,1,60.0,45.0,6.0,50000.0,0.0,1,1.0,1
10,1,48.0,30.0,8.0,50000.0,0.0,1,1.0,1
13,1,78.0,48.0,11.0,52000.0,0.0,1,1.0,1
18,1,40.0,,,53000.0,0.0,1,1.0,1
13,1,78.0,48.0,11.0,55000.0,0.0,1,1.0,1
8,1,40.0,10.0,18.0,55000.0,0.0,1,1.0,1
4,1,60.0,35.0,10.0,55000.0,0.0,1,1.0,1
10,1,76.0,46.0,11.0,55000.0,0.0,1,1.0,1
26,1,60.0,37.0,10.0,55000.0,0.0,1,1.0,1
5,1,33.0,,,55000.0,0.0,1,1.0,1
2,0,80.0,,,70000.0,0.0,1,1.0,1
20,1,70.0,36.0,15.0,79000.0,0.0,1,1.0,1
2,0,130.0,,,100000.0,0.0,1,1.0,1
10,1,58.9,43.7,6.0,50000.0,0.0,1,2.0,1
14,1,40.0,20.0,8.0,23000.0,0.0,1,1.0,1
5,1,40.0,20.0,8.0,26000.0,0.0,1,1.0,1
20,1,32.0,19.0,6.0,28000.0,0.0,1,1.0,1
15,1,39.0,21.0,10.0,28000.0,0.0,1,1.0,1
4,1,32.0,14.0,10.0,28000.0,0.0,1,1.0,1
0,1,37.5,20.0,8.5,30000.0,0.0,1,1.0,1
10,1,38.0,18.0,8.0,30000.0,0.0,1,1.0,1
13,1,33.0,20.0,7.0,30000.0,0.0,1,1.0,1
25,1,40.0,9.0,,30000.0,0.0,1,1.0,1
20,1,33.0,18.0,8.0,32000.0,0.0,1,1.0,1
6,1,32.0,18.0,,33000.0,0.0,1,1.0,1
12,1,38.0,20.0,8.0,33000.0,0.0,1,1.0,1
5,1,35.0,19.0,7.0,33000.0,0.0,1,1.0,1
20,1,39.1,20.7,9.0,35000.0,0.0,1,1.0,1
22,1,45.0,31.0,8.0,35000.0,0.0,1,1.0,1
24,1,37.0,21.0,7.0,35000.0,0.0,1,1.0,1
15,1,38.0,20.0,8.0,36000.0,0.0,1,1.0,1
9,1,54.0,33.0,9.0,37000.0,0.0,1,1.0,1
5,0,52.0,34.0,8.0,37000.0,0.0,1,1.0,1
7,1,45.0,30.0,6.0,38000.0,0.0,1,1.0,1
6,1,46.0,30.0,6.0,38000.0,0.0,1,1.0,1
11,1,45.0,30.0,6.0,38000.0,0.0,1,1.0,1
12,1,45.0,29.0,6.4,40000.0,0.0,1,1.0,1
9,1,56.0,34.0,10.0,40000.0,0.0,1,1.0,1
8,1,46.0,30.0,6.0,43000.0,0.0,1,1.0,1
6,1,45.0,28.0,6.1,43000.0,0.0,1,1.0,1
9,1,39.0,21.0,8.0,45000.0,0.0,1,1.0,1
6,1,45.0,27.0,6.0,45000.0,0.0,1,1.0,1
15,1,44.0,29.0,6.3,45000.0,0.0,1,1.0,1
17,1,58.0,36.0,6.0,47000.0,0.0,1,1.0,1
18,1,44.0,,,49000.0,0.0,1,1.0,1
2,0,44.3,19.7,15.0,55000.0,0.0,1,1.0,1
3,0,74.0,10.0,,55000.0,0.0,1,1.0,1
5,1,78.0,10.0,,60000.0,0.0,1,1.0,1
5,1,75.0,34.0,12.0,65000.0,0.0,1,1.0,1
14,1,36.0,20.0,9.0,33000.0,0.0,1,1.0,1
23,1,33.0,19.0,7.0,30000.0,0.0,1,1.0,1
3,0,38.9,20.6,9.1,35000.0,0.0,1,1.0,1
8,1,39.0,18.0,8.0,38000.0,0.0,1,1.0,1
11,1,52.0,40.0,7.0,38000.0,0.0,1,1.0,1
8,1,60.0,30.0,6.0,40000.0,0.0,1,1.0,1
8,1,63.0,35.0,6.0,40000.0,0.0,1,1.0,1
18,1,46.0,32.0,7.0,42000.0,0.0,1,1.0,1
8,1,47.0,38.0,6.2,42000.0,0.0,1,1.0,1
12,1,64.0,45.0,10.0,45000.0,0.0,1,1.0,1
18,1,40.0,12.0,,48000.0,0.0,1,1.0,1
3,1,32.0,18.0,7.5,50000.0,0.0,1,1.0,1
18,1,44.6,20.0,17.0,54000.0,0.0,1,1.0,1
5,1,38.0,7.5,,33000.0,0.0,1,1.0,1
3,1,39.0,,,35000.0,0.0,1,1.0,1
12,1,46.0,28.0,6.0,40000.0,0.0,1,1.0,1
17,1,60.0,35.0,12.0,52000.0,0.0,1,1.0,1
14,1,75.0,57.0,16.0,70000.0,0.0,1,1.0,1
15,1,40.0,19.0,10.0,33000.0,0.0,1,1.0,1
2,1,37.0,20.0,7.0,40000.0,0.0,1,1.0,1
13,1,76.0,45.0,15.0,70000.0,0.0,1,1.0,1
15,1,45.0,31.0,7.0,38000.0,0.0,1,1.0,1
4,0,34.0,27.0,5.0,40000.0,0.0,1,1.0,1
8,1,79.6,46.3,9.0,65000.0,0.0,1,1.0,1
15,1,76.2,44.8,,70000.0,0.0,1,1.0,1
6,1,33.0,19.0,6.0,35000.0,0.0,1,1.0,1
16,1,51.0,30.0,10.0,45000.0,0.0,1,1.0,1
26,1,35.0,20.0,10.0,28000.0,0.0,1,1.0,0
4,1,55.0,28.0,7.0,36000.0,0.0,1,1.0,1
15,1,34.0,20.0,7.0,36000.0,0.0,1,1.0,1
3,1,40.0,22.0,10.0,45000.0,0.0,1,1.0,1
9,1,38.0,18.0,15.0,49000.0,0.0,1,1.0,1
8,1,44.0,32.0,9.0,45000.0,0.0,1,1.0,1
9,1,48.5,35.5,6.5,38000.0,0.0,1,1.0,1
15,1,39.0,,,50000.0,0.0,1,1.0,1
0,1,40.0,28.0,6.0,34000.0,0.0,1,1.0,1
11,1,39.0,20.0,11.0,50000.0,0.0,1,1.0,1
3,0,35.0,19.0,10.0,28500.0,0.0,1,1.0,1
13,1,40.0,20.0,10.0,30000.0,0.0,1,1.0,1
20,1,44.0,28.0,6.0,35000.0,0.0,1,1.0,1
4,1,42.0,21.0,12.0,40000.0,0.0,1,1.0,1
12,1,50.0,39.9,8.1,45000.0,0.0,1,1.0,1
8,1,58.0,34.0,16.0,45000.0,0.0,1,1.0,1
15,1,62.0,35.0,13.0,46000.0,0.0,1,1.0,1
5,1,56.0,42.0,7.0,50000.0,0.0,1,1.0,1
13,1,150.0,100.0,15.0,250000.0,0.0,1,1.0,1
3,0,33.0,19.0,7.5,20000.0,0.0,1,1.0,0
1,1,20.5,14.0,3.5,23000.0,0.0,1,1.0,1
12,1,15.0,9.0,,25000.0,0.0,1,1.0,1
19,1,36.0,20.0,8.0,26990.0,0.0,1,1.0,1
3,0,38.0,22.0,7.0,27000.0,0.0,1,1.0,1
15,1,33.0,20.0,7.0,28000.0,0.0,1,1.0,1
15,1,45.0,33.0,6.0,28000.0,0.0,1,1.0,1
20,1,38.0,22.0,6.0,30000.0,0.0,1,1.0,1
7,0,50.0,30.0,7.0,30000.0,0.0,1,1.0,1
5,1,33.4,19.0,10.0,30000.0,0.0,1,1.0,1
5,1,38.0,19.0,9.0,30000.0,0.0,1,1.0,1
3,0,35.0,18.0,9.0,30000.0,0.0,1,1.0,1
8,0,35.0,20.0,9.0,31000.0,0.0,1,1.0,1
20,1,45.0,30.0,6.0,32000.0,0.0,1,1.0,1
15,1,32.0,18.0,7.0,32000.0,0.0,1,1.0,1
3,0,42.0,27.0,6.0,33000.0,0.0,1,1.0,1
0,1,33.0,21.0,6.0,35000.0,0.0,1,1.0,1
15,1,40.0,20.0,10.0,35000.0,0.0,1,1.0,1
10,0,40.0,31.0,7.0,35000.0,0.0,1,1.0,1
15,1,37.0,19.0,7.0,35000.0,0.0,1,1.0,1
7,0,45.0,6.0,,35000.0,0.0,1,1.0,1
7,1,37.0,20.0,5.0,35000.0,0.0,1,1.0,1
10,1,45.0,30.0,5.0,35000.0,0.0,1,1.0,1
20,1,40.0,26.0,8.0,35000.0,0.0,1,1.0,1
13,1,38.0,,,35000.0,0.0,1,1.0,1
17,1,45.0,29.0,6.0,35000.0,0.0,1,1.0,1
12,1,36.0,8.0,,35000.0,0.0,1,1.0,1
20,1,54.0,34.0,8.0,36000.0,0.0,1,1.0,1
10,1,50.0,30.0,7.0,37500.0,0.0,1,1.0,1
16,1,40.0,20.0,10.0,40000.0,0.0,1,1.0,1
13,1,39.0,20.0,8.0,40000.0,0.0,1,1.0,1
12,1,40.0,9.0,,40000.0,0.0,1,1.0,1
4,1,37.0,29.0,5.0,40000.0,0.0,1,1.0,1
3,0,48.0,30.0,7.5,40000.0,0.0,1,1.0,1
16,1,39.0,20.0,9.0,40000.0,0.0,1,1.0,1
17,1,35.0,19.0,10.0,40000.0,0.0,1,1.0,1
16,1,46.0,29.0,6.5,42000.0,0.0,1,1.0,1
20,1,57.0,34.0,11.4,43000.0,0.0,1,1.0,1
13,1,56.0,34.0,10.0,43000.0,0.0,1,1.0,0
4,1,32.0,5.0,,45000.0,0.0,1,1.0,1
19,1,55.0,37.0,9.0,45000.0,0.0,1,1.0,1
18,1,56.0,40.0,5.0,45000.0,0.0,1,1.0,1
17,1,76.0,35.0,12.0,45000.0,0.0,1,1.0,1
4,1,42.0,25.0,6.0,45000.0,0.0,1,1.0,1
13,1,56.0,34.0,10.0,45000.0,0.0,1,1.0,1
17,1,56.0,39.0,6.0,47000.0,0.0,1,1.0,1
3,1,58.0,42.0,6.0,47000.0,0.0,1,1.0,1
14,1,64.0,35.0,11.0,47000.0,0.0,1,1.0,1
4,1,68.0,45.0,12.0,50000.0,0.0,1,1.0,0
15,1,60.0,36.0,8.0,53000.0,0.0,1,1.0,1
20,1,56.0,35.0,10.0,60000.0,0.0,1,1.0,1
13,1,64.0,34.0,13.0,63000.0,0.0,1,1.0,1
8,1,80.0,50.0,10.0,65000.0,0.0,1,1.0,1
5,1,57.0,10.0,,80000.0,0.0,1,1.0,1
15,1,20.0,16.0,3.0,20000.0,0.0,1,2.0,1
1,1,14.0,9.0,3.0,27000.0,0.0,1,1.0,1
12,1,36.7,19.1,7.5,28000.0,0.0,1,1.0,1
1,1,36.0,19.0,3.0,28000.0,0.0,1,1.0,1
8,1,36.0,20.0,9.0,28000.0,0.0,1,1.0,1
25,1,36.0,18.0,7.0,30000.0,0.0,1,1.0,1
14,1,32.0,18.0,7.0,30000.0,0.0,1,1.0,1
5,0,38.0,22.0,7.5,30000.0,0.0,1,1.0,1
15,1,36.6,23.0,6.0,30000.0,0.0,1,1.0,1
15,1,42.0,22.0,10.0,33000.0,0.0,1,1.0,1
15,1,38.0,20.0,10.0,33000.0,0.0,1,1.0,1
15,1,33.0,18.0,6.0,33000.0,0.0,1,1.0,1
16,1,36.0,18.0,6.0,33000.0,0.0,1,1.0,1
8,1,45.0,30.0,7.0,35000.0,0.0,1,1.0,1
6,0,33.0,19.0,7.0,35000.0,0.0,1,1.0,1
4,0,46.0,28.0,10.0,35000.0,0.0,1,1.0,1
9,1,38.0,,,35000.0,0.0,1,1.0,1
4,0,46.0,31.0,6.0,35000.0,0.0,1,1.0,1
27,1,49.5,,,35000.0,0.0,1,1.0,0
7,1,44.0,26.0,7.0,36000.0,0.0,1,1.0,1
20,1,44.0,27.0,6.0,36000.0,0.0,1,1.0,1
4,0,35.0,19.0,10.0,38000.0,0.0,1,1.0,1
4,0,46.0,28.0,7.0,38000.0,0.0,1,1.0,1
10,1,47.0,25.0,6.0,40000.0,0.0,1,1.0,1
5,1,44.9,30.5,5.2,40000.0,0.0,1,1.0,1
15,1,45.0,6.0,,40000.0,0.0,1,1.0,1
5,1,45.0,30.0,6.0,40000.0,0.0,1,1.0,1
8,1,42.0,20.0,11.0,40000.0,0.0,1,1.0,1
25,1,64.0,46.0,8.0,40000.0,0.0,1,1.0,1
2,0,44.0,20.0,10.0,40000.0,0.0,1,1.0,1
12,1,38.0,18.0,8.0,40000.0,0.0,1,1.0,1
16,1,38.0,19.0,8.5,42000.0,0.0,1,1.0,1
16,1,59.0,34.0,9.0,42666.0,0.0,1,1.0,0
0,1,37.0,8.0,,47000.0,0.0,1,,1
17,1,62.0,40.0,14.0,48000.0,0.0,1,1.0,1
8,1,50.0,30.0,9.0,50000.0,0.0,1,1.0,1
17,1,55.0,30.6,10.0,52000.0,0.0,1,1.0,1
13,0,40.0,,,54500.0,0.0,1,1.0,1
17,1,75.0,42.0,10.0,60000.0,0.0,1,1.0,1
16,1,76.0,10.0,,70000.0,0.0,1,1.0,1
3,0,150.0,,,400000.0,0.0,1,1.0,1
25,1,40.1,4.5,,38000.0,0.0,1,1.0,1
12,1,45.0,,,50000.0,0.0,1,1.0,1
18,1,76.0,10.0,,60000.0,0.0,1,1.0,1
1,1,13.0,8.0,3.0,26000.0,0.0,1,1.0,1
26,1,32.2,20.5,6.0,35000.0,0.0,1,1.0,1
21,1,46.0,,,35000.0,0.0,1,1.0,0
8,1,38.0,25.0,5.0,35000.0,0.0,1,1.0,1
15,1,38.0,18.0,8.0,35000.0,0.0,1,1.0,1
17,1,45.0,30.0,6.0,36000.0,0.0,1,1.0,1
11,1,44.0,29.0,6.0,37000.0,0.0,1,1.0,1
20,1,45.0,36.0,9.0,43000.0,0.0,1,1.0,1
18,1,45.2,30.7,,45000.0,0.0,1,1.0,1
18,0,62.0,34.0,14.0,45000.0,0.0,1,1.0,1
17,1,65.0,38.0,11.0,45000.0,0.0,1,1.0,1
21,1,55.0,40.0,9.0,45000.0,0.0,1,11.0,1
7,1,44.0,30.0,6.0,45000.0,0.0,1,1.0,1
21,1,44.8,5.0,,45000.0,0.0,1,1.0,1
13,1,52.0,42.0,6.0,47000.0,0.0,1,1.0,1
4,0,63.0,34.0,13.0,49999.0,0.0,1,1.0,1
5,1,68.0,45.0,12.0,50000.0,0.0,1,1.0,0
3,1,45.0,29.0,5.5,55000.0,0.0,1,1.0,1
7,0,50.0,35.0,6.0,56000.0,0.0,1,1.0,1
0,1,56.0,38.0,6.0,60000.0,0.0,1,1.0,1
9,1,55.0,10.0,,60000.0,0.0,1,1.0,0
15,1,64.0,34.0,13.0,63000.0,0.0,1,1.0,1
3,0,88.0,,,75000.0,0.0,1,1.0,1
5,1,57.5,44.0,10.0,80000.0,0.0,1,1.0,1
3,1,44.0,28.2,,32000.0,0.0,1,1.0,1
15,1,30.5,,,32000.0,0.0,1,1.0,1
17,1,35.5,20.0,10.0,34000.0,0.0,1,1.0,0
16,1,39.0,19.0,7.0,35000.0,0.0,1,1.0,1
17,1,40.0,20.0,10.0,40000.0,0.0,1,1.0,1
16,1,38.0,19.0,,40000.0,0.0,1,1.0,1
23,1,47.0,38.0,6.0,42000.0,0.0,1,1.0,1
26,1,44.7,28.0,6.0,45000.0,0.0,1,1.0,1
16,1,38.1,7.4,,45000.0,0.0,1,1.0,1
3,1,68.0,10.0,,60000.0,0.0,1,1.0,1
6,0,42.1,20.0,12.6,60000.0,0.0,1,1.0,1
26,1,47.0,30.0,6.0,47000.0,0.0,1,1.0,1
4,0,70.0,54.0,10.0,55000.0,0.0,1,1.0,1
5,0,40.0,19.0,10.0,30000.0,0.0,1,1.0,1
24,1,40.0,18.0,10.0,39000.0,0.0,1,1.0,1
24,1,40.0,20.0,10.0,40000.0,0.0,1,1.0,1
11,1,52.0,30.0,9.0,40000.0,0.0,1,1.0,1
24,1,85.0,40.0,14.0,63000.0,0.0,1,1.0,1
14,1,37.0,16.0,12.0,34000.0,0.0,1,1.0,1
3,0,37.0,19.0,7.0,37000.0,0.0,1,1.0,1
20,1,36.0,18.0,8.0,32000.0,0.0,1,1.0,1
20,1,38.0,20.0,8.5,35000.0,0.0,1,1.0,1
3,0,40.0,22.0,6.0,35000.0,0.0,1,1.0,1
0,1,130.0,69.0,25.0,150000.0,0.0,1,1.0,1
2,0,34.0,18.0,7.0,26000.0,0.0,1,1.0,1
9,0,40.0,20.0,10.0,28000.0,0.0,1,1.0,1
4,0,36.0,17.0,10.0,28000.0,0.0,1,1.0,1
19,1,36.0,25.0,7.5,29000.0,0.0,1,1.0,1
6,0,38.5,18.9,7.3,30000.0,0.0,1,1.0,1
25,1,38.0,21.0,9.0,30000.0,0.0,1,1.0,1
5,0,39.0,20.0,8.0,30000.0,0.0,1,1.0,1
4,0,38.0,19.0,10.0,32000.0,0.0,1,1.0,1
25,1,35.9,19.1,8.2,32000.0,0.0,1,1.0,1
27,1,20.0,13.0,6.0,32000.0,0.0,1,1.0,1
2,0,43.0,10.0,,33000.0,0.0,1,1.0,1
19,1,33.0,19.0,7.0,34000.0,0.0,1,1.0,1
19,1,38.0,19.0,7.0,35000.0,0.0,1,1.0,1
2,0,40.0,20.0,8.0,35000.0,0.0,1,1.0,1
17,0,55.0,32.0,10.0,35000.0,0.0,1,1.0,1
15,1,42.0,10.0,,38000.0,0.0,1,1.0,1
3,0,40.0,,,39000.0,0.0,1,1.0,1
20,1,42.0,17.0,14.0,40000.0,0.0,1,1.0,1
15,1,38.0,14.5,16.0,42000.0,0.0,1,1.0,1
17,1,45.0,29.0,8.0,43000.0,0.0,1,1.0,1
20,1,40.6,20.0,8.5,43000.0,0.0,1,1.0,1
5,0,54.0,32.0,8.5,45000.0,0.0,1,1.0,1
6,0,47.0,32.0,6.0,45000.0,0.0,1,1.0,1
17,1,60.0,35.0,10.0,45000.0,0.0,1,1.0,1
10,0,52.0,32.0,10.0,45000.0,0.0,1,1.0,1
4,0,39.0,20.0,9.0,45000.0,0.0,1,1.0,1
3,0,60.0,30.0,20.0,45000.0,0.0,1,1.0,1
3,0,62.0,50.0,10.0,47000.0,0.0,1,1.0,1
8,0,44.0,23.0,10.0,48000.0,0.0,1,1.0,1
12,1,50.0,28.0,11.0,50000.0,0.0,1,1.0,1
20,1,60.0,47.0,7.0,50000.0,0.0,1,1.0,1
22,1,77.0,50.0,10.0,50000.0,0.0,1,1.0,1
31,1,64.0,34.0,12.0,50000.0,0.0,1,1.0,1
3,0,76.4,44.8,13.3,53000.0,0.0,1,1.0,1
19,1,57.0,33.0,10.0,55000.0,0.0,1,1.0,0
18,1,68.0,13.0,,55000.0,0.0,1,1.0,1
20,1,63.0,38.0,13.0,59000.0,0.0,1,1.0,1
13,1,58.0,43.0,8.0,60000.0,0.0,1,1.0,1
8,0,74.0,43.0,13.0,60000.0,0.0,1,1.0,1
24,1,78.0,46.0,9.0,60000.0,0.0,1,1.0,1
20,1,42.0,19.0,,67000.0,0.0,1,1.0,1
20,1,72.0,42.0,15.0,75000.0,0.0,1,1.0,1
20,1,39.0,20.0,8.6,28000.0,0.0,1,1.0,1
17,1,37.0,18.0,8.5,29000.0,0.0,1,1.0,1
10,0,35.0,18.0,10.0,30000.0,0.0,1,1.0,1
20,1,32.0,18.0,7.7,30000.0,0.0,1,1.0,1
16,1,35.0,20.0,10.0,30000.0,0.0,1,1.0,1
10,0,35.0,20.0,9.0,30000.0,0.0,1,1.0,1
15,1,36.0,18.0,8.0,30000.0,0.0,1,1.0,1
10,0,41.0,21.0,9.0,30000.0,0.0,1,1.0,1
3,0,36.0,19.0,8.0,32000.0,0.0,1,1.0,1
15,1,35.0,6.0,,33000.0,0.0,1,1.0,1
2,0,40.0,20.0,8.5,33000.0,0.0,1,1.0,1
15,1,36.0,27.0,7.0,35000.0,0.0,1,1.0,1
28,1,34.1,11.0,9.8,35000.0,0.0,1,1.0,1
16,1,52.0,31.0,10.0,36000.0,0.0,1,1.0,1
11,1,45.0,28.0,7.0,37000.0,0.0,1,1.0,1
5,0,40.0,20.0,10.0,38000.0,0.0,1,1.0,1
30,1,45.0,28.0,5.0,38000.0,0.0,1,1.0,1
12,0,62.0,33.5,12.0,39900.0,0.0,1,1.0,1
3,0,40.0,6.0,,40000.0,0.0,1,1.0,0
3,0,52.2,30.9,8.2,42000.0,0.0,1,1.0,1
3,0,65.0,33.0,13.0,43000.0,0.0,1,1.0,1
9,0,40.0,,,44000.0,0.0,1,1.0,1
6,0,44.0,30.0,10.0,44000.0,0.0,1,1.0,1
24,1,42.5,17.2,9.5,45000.0,0.0,1,1.0,1
15,1,41.0,11.0,21.0,45000.0,0.0,1,1.0,1
5,0,54.0,31.1,11.8,47999.0,0.0,1,1.0,1
34,1,44.0,23.0,10.0,48000.0,0.0,1,1.0,1
16,0,44.0,,,49000.0,0.0,1,1.0,1
5,0,67.0,48.0,6.0,49000.0,0.0,1,1.0,1
20,1,48.0,,,50000.0,0.0,1,1.0,1
6,0,62.0,26.0,21.0,52500.0,0.0,1,1.0,1
26,1,75.0,37.0,15.0,55000.0,0.0,1,1.0,1
3,0,64.2,35.0,13.0,55000.0,0.0,1,1.0,1
24,1,82.0,50.0,12.0,55000.0,0.0,1,1.0,1
23,1,57.0,34.0,10.0,55000.0,0.0,1,1.0,1
7,0,65.0,33.0,13.0,55000.0,0.0,1,1.0,1
15,1,42.0,28.0,,60000.0,0.0,1,1.0,1
4,0,78.0,45.8,10.2,60000.0,0.0,1,1.0,1
6,0,73.0,40.0,12.0,63000.0,0.0,1,1.0,1
16,1,60.0,,,63000.0,0.0,1,1.0,1
0,1,73.0,35.0,13.0,65000.0,0.0,1,,1
11,0,42.0,,,65000.0,0.0,1,1.0,1
3,0,75.0,50.0,14.0,65000.0,0.0,1,1.0,1
24,1,75.0,14.0,,65000.0,0.0,1,1.0,1
15,1,57.2,34.0,11.0,70000.0,0.0,1,1.0,1
10,0,85.3,42.1,19.0,74900.0,0.0,1,1.0,1
26,1,90.0,10.0,,110000.0,0.0,1,1.0,1
4,0,40.0,19.0,7.5,31000.0,0.0,1,1.0,1
22,1,41.0,20.0,10.0,35000.0,0.0,1,1.0,1
12,1,40.0,20.0,8.0,37000.0,0.0,1,1.0,1
4,0,40.0,20.0,9.0,40000.0,0.0,1,1.0,1
4,0,53.0,40.0,9.0,50050.0,0.0,1,2.0,0
5,0,51.0,32.0,9.0,44000.0,0.0,1,1.0,1
3,0,33.0,20.0,5.5,28000.0,0.0,1,1.0,1
24,1,35.9,19.1,8.2,29000.0,0.0,1,1.0,0
23,1,20.0,16.0,4.0,30000.0,0.0,1,1.0,1
3,0,39.0,19.5,8.0,30000.0,0.0,1,1.0,1
20,1,35.1,20.0,10.0,32000.0,0.0,1,1.0,1
2,0,40.1,19.1,8.0,32000.0,0.0,1,1.0,0
22,1,36.0,18.0,10.5,33000.0,0.0,1,1.0,1
25,1,33.0,19.0,7.0,34000.0,0.0,1,1.0,1
14,1,38.0,,,36000.0,0.0,1,1.0,1
20,1,20.0,20.0,,36000.0,0.0,1,1.0,1
17,1,47.0,29.0,7.0,43000.0,0.0,1,1.0,1
29,1,58.9,10.0,,43000.0,0.0,1,1.0,1
24,1,60.0,33.0,14.0,45000.0,0.0,1,1.0,1
12,1,39.0,,,45000.0,0.0,1,1.0,1
10,0,45.0,,,50000.0,0.0,1,1.0,1
6,0,70.0,10.0,,65000.0,0.0,1,1.0,1
27,1,58.0,22.0,20.0,65000.0,0.0,1,1.0,1
20,1,42.0,,,67000.0,0.0,1,1.0,1
6,0,78.0,45.0,13.0,70000.0,0.0,1,1.0,1
20,1,26.7,,,30000.0,0.0,1,1.0,1
30,1,38.0,18.7,10.2,35000.0,0.0,1,1.0,1
28,1,38.0,19.0,6.5,35000.0,0.0,1,1.0,1
19,1,54.0,32.0,9.0,38000.0,0.0,1,1.0,1
25,1,18.9,8.2,4.7,40000.0,0.0,1,1.0,1
15,0,38.4,23.4,6.0,42000.0,0.0,1,1.0,1
20,1,40.0,,,58000.0,0.0,1,1.0,1
25,1,59.0,8.0,,65000.0,0.0,1,1.0,1
0,1,60.0,26.2,5.0,127200.0,0.0,1,1.0,1
13,1,89.5,35.1,29.9,254300.0,0.0,1,1.0,0
13,1,87.3,35.1,33.0,254300.0,0.0,1,1.0,0
13,1,58.2,17.2,23.1,172900.0,0.0,1,1.0,0
4,0,100.0,,,230000.0,0.0,1,1.0,1
7,0,100.0,,,230000.0,0.0,1,1.0,1
7,0,200.0,,,550000.0,0.0,1,1.0,1
4,0,200.0,,,550000.0,0.0,1,1.0,1
7,0,192.0,,,400000.0,0.0,1,1.0,1
30,1,100.0,66.0,12.0,230000.0,0.0,1,1.0,1
5,0,192.0,98.0,15.0,400000.0,0.0,1,1.0,1
23,1,100.0,56.0,10.0,230000.0,0.0,1,1.0,1
15,1,120.0,80.0,10.0,155000.0,0.0,1,1.0,1
4,0,100.0,,,170000.0,0.0,1,1.0,1
2,1,40.0,17.0,7.0,55000.0,0.0,1,1.0,1
15,1,31.0,,,70000.0,0.0,1,1.0,1
15,1,150.0,80.0,20.0,250000.0,0.0,1,1.0,1
16,1,160.0,,,400000.0,0.0,1,1.0,1
15,0,123.0,85.0,12.0,250000.0,0.0,1,3.0,1
9,0,150.0,120.0,,450000.0,0.0,1,1.0,1
22,1,128.0,90.0,10.0,270000.0,0.0,1,1.0,1
9,0,130.0,77.0,15.0,350000.0,0.0,1,1.0,1
12,1,110.0,,,500000.0,0.0,1,1.0,1
5,1,48.0,7.0,,40000.0,0.0,1,1.0,1
10,0,52.0,,,55000.0,0.0,1,1.0,1
9,1,77.0,,,155000.0,0.0,1,1.0,1
0,1,210.0,,,280000.0,0.0,1,1.0,1
12,1,500.0,50.0,,750000.0,0.0,1,1.0,1
9,1,37.0,20.0,9.0,30000.0,0.0,1,1.0,1
15,1,45.0,22.0,12.0,45000.0,0.0,1,1.0,1
1,1,55.0,35.0,10.0,50000.0,0.0,1,1.0,1
7,1,32.0,19.0,,55000.0,0.0,1,1.0,1
8,1,85.0,54.0,12.0,65000.0,0.0,1,1.0,1
5,1,45.0,20.0,12.0,85000.0,0.0,1,1.0,1
6,1,70.0,56.0,,145000.0,0.0,1,1.0,1
16,1,211.0,121.0,18.0,280000.0,0.0,1,1.0,1
0,1,205.0,21.0,,300000.0,0.0,1,,1
29,1,155.0,120.0,30.0,395000.0,0.0,1,1.0,1
11,1,90.0,65.0,15.0,120000.0,0.0,1,1.0,1
5,1,50.0,19.0,10.0,50000.0,0.0,1,1.0,1
2,1,57.0,32.0,10.0,65000.0,0.0,1,1.0,1
10,1,90.0,65.0,10.0,105000.0,0.0,1,1.0,1
10,1,90.0,49.0,25.0,120000.0,0.0,1,,1
0,1,199.0,118.0,16.0,180000.0,0.0,1,1.0,1
2,1,168.0,120.0,16.0,250000.0,0.0,1,1.0,1
11,1,210.0,168.0,,280000.0,0.0,1,1.0,1
2,1,39.0,21.0,10.0,35200.0,0.0,1,1.0,1
8,1,19.6,11.0,4.0,38000.0,0.0,1,1.0,1
8,1,55.0,35.0,10.0,65000.0,0.0,1,1.0,1
10,1,35.0,24.0,4.0,70000.0,0.0,1,1.0,1
10,1,78.0,44.3,17.0,79500.0,0.0,1,1.0,1
13,1,90.0,57.0,8.0,105000.0,0.0,1,1.0,1
7,1,64.0,36.0,12.0,120000.0,0.0,1,1.0,0
12,1,106.0,64.0,25.0,180000.0,0.0,1,1.0,1
3,1,111.0,70.0,14.0,192000.0,0.0,1,1.0,1
16,1,195.0,118.0,16.0,200000.0,0.0,1,1.0,1
